Target_ID,Target_name,CUI,Gene_name,Uni_ID
BE0004655,Inhibitor_of_nuclear_factor_kappa-B_kinase_subunit_alpha,C1413419,CHUK,O15111
BE0004657,Dihydropteroate_synthase_type-1,,sulI,P0C002
BE0004658,Folic_acid_synthesis_protein_FOL1,,FOL1,P53848
BE0004659,Smoothened_homolog,C1311076,SMO,Q99835
BE0004660,"Keratin,_type_I_cytoskeletal_12",,KRT12,Q99456
BE0004661,Acetylcholine_receptor_subunit_alpha,,CHRNA1,P02708
BE0004662,Acetylcholine_receptor_subunit_beta,,CHRNB1,P11230
BE0004663,Acetylcholine_receptor_subunit_delta,,CHRND,Q07001
BE0004664,Acetylcholine_receptor_subunit_gamma,,CHRNG,P07510
BE0004665,Acetylcholine_receptor_subunit_epsilon,,CHRNE,Q04844
BE0004668,Lanosterol_synthase,C0243727,ERG7,Q04782
BE0004669,"1,3-beta-glucan_synthase_component_FKS1",,fksA,A2QLK4
BE0004670,Squalene_monooxygenase,C0075086,ERG1,Q92206
BE0004671,"Carbamoyl-phosphate_synthase_[ammonia],_mitochondrial",,CPS1,P31327
BE0004672,Coagulation_factor_XII,C0015525,F12,P00748
BE0004674,Chromaffin_granule_amine_transporter,C0656393,SLC18A1,P54219
BE0004684,High_affinity_immunoglobulin_gamma_Fc_receptor_IB,,FCGR1B,Q92637
BE0004685,Complement_C4-A,C4283921,C4A,P0C0L4
BE0004686,Complement_C4-B,C4283922,C4B,P0C0L5
BE0004688,5-hydroxytryptamine_receptor_5A,C1415814,HTR5A,P47898
BE0004689,Myc_proto-oncogene_protein,C0080065,MYC,P01106
BE0004698,Neutral_alpha-glucosidase_AB,C1414965,GANAB,Q14697
BE0004699,Neutral_alpha-glucosidase_C,,GANC,Q8TET4
BE0004701,NS3/4A_protein,,NS3/4A,B0B3C9
BE0004702,Hyaluronan_mediated_motility_receptor,C0388570,HMMR,O75330
BE0004703,Parathyroid_hormone_2_receptor,C1419074,PTH2R,P49190
BE0004706,Equilibrative_nucleoside_transporter_2,C0669846,SLC29A2,Q14542
BE0004714,SH2B_adapter_protein_3,C1453749,SH2B3,Q9UQQ2
BE0004715,Potassium_voltage-gated_channel_subfamily_A_member_2,C1416545,KCNA2,P16389
BE0004716,Potassium_voltage-gated_channel_subfamily_A_member_3,C1416546,KCNA3,P22001
BE0004717,Potassium_voltage-gated_channel_subfamily_A_member_5,C1416548,KCNA5,P22460
BE0004718,Potassium_voltage-gated_channel_subfamily_A_member_6,C1416549,KCNA6,P17658
BE0004719,Potassium_voltage-gated_channel_subfamily_A_member_7,C1416550,KCNA7,Q96RP8
BE0004720,Potassium_voltage-gated_channel_subfamily_A_member_10,C1416544,KCNA10,Q16322
BE0004721,Potassium_voltage-gated_channel_subfamily_B_member_1,C1416554,KCNB1,Q14721
BE0004722,Potassium_voltage-gated_channel_subfamily_B_member_2,C1416555,KCNB2,Q92953
BE0004723,Potassium_voltage-gated_channel_subfamily_C_member_1,C1416556,KCNC1,P48547
BE0004724,Potassium_voltage-gated_channel_subfamily_C_member_2,C1416557,KCNC2,Q96PR1
BE0004725,Potassium_voltage-gated_channel_subfamily_C_member_3,C1416558,KCNC3,Q14003
BE0004726,Potassium_voltage-gated_channel_subfamily_D_member_1,C1416560,KCND1,Q9NSA2
BE0004731,Protein-tyrosine_kinase_6,C0257110,PTK6,Q13882
BE0004732,RNA_polymerase_sigma_factor,,sigA1,Q18BX5
BE0004733,Sodium-_and_chloride-dependent_GABA_transporter_3,,SLC6A11,P48066
BE0004734,Interleukin-1_alpha,C0600251,IL1A,P01583
BE0004735,Interleukin-1_receptor_antagonist_protein,C1416402,IL1RN,P18510
BE0004736,Vascular_endothelial_growth_factor_B,C0388176,VEGFB,P49765
BE0004737,Proteasome_subunit_beta_type-9,C2347702,PSMB9,P28065
BE0004738,Proteasome_subunit_beta_type-10,C0388576,PSMB10,P40306
BE0004739,Proteasome_subunit_beta_type-8,C1527848,PSMB8,P28062
BE0004741,Discoidin_domain-containing_receptor_2,C3853571,DDR2,Q16832
BE0004742,Tyrosine-protein_kinase_FRK,C1384553,FRK,P42685
BE0004743,Breakpoint_cluster_region_protein,C0072449,BCR,P11274
BE0004744,Dual_specificity_mitogen-activated_protein_kinase_kinase_2,C1434641,MAP2K2,P36507
BE0004745,Mitogen-activated_protein_kinase_kinase_kinase_2,C1417013,MAP3K2,Q9Y2U5
BE0004746,Anoctamin-1,C1260195,ANO1,Q5XXA6
BE0004747,Protective_antigen,C1443846,pagA,P13423
BE0004748,ATP_synthase_subunit_c,,atpE,P9WPS1
BE0004749,50S_ribosomal_protein_L2,,rpl2,P20276
BE0004753,Sodium/glucose_cotransporter_2,C1505133,SLC5A2,P31639
BE0004754,Sodium/glucose_cotransporter_1,C1420200,SLC5A1,P13866
BE0004755,Protein_cereblon,C3641726,CRBN,Q96SW2
BE0004756,Kelch-like_ECH-associated_protein_1,C0967993,KEAP1,Q14145
BE0004757,Serine/threonine-protein_kinase_SIK1,,SIK1,P57059
BE0004758,Serine/threonine-protein_kinase_Nek11,,NEK11,Q8NG66
BE0004759,LIM_domain_kinase_1,C0294209,LIMK1,P53667
BE0004768,Acid-sensing_ion_channel_3,C1412116,ASIC3,Q9UHC3
BE0004769,Y+L_amino_acid_transporter_1,C1448688,SLC7A7,Q9UM01
BE0004772,Receptor_tyrosine-protein_kinase_erbB-4,C0214098,ERBB4,Q15303
BE0004776,Sodium-_and_chloride-dependent_GABA_transporter_2,,SLC6A13,Q9NSD5
BE0004777,Sodium-_and_chloride-dependent_betaine_transporter,,SLC6A12,P48065
BE0004778,Metallothionein-1A,,MT1A,P04731
BE0004779,Metallothionein-2,,MT2A,P02795
BE0004782,Solute_carrier_family_22_member_12,C1425219,SLC22A12,Q96S37
BE0004784,Calcium-activated_potassium_channel_subunit_alpha-1,C3537389,Kcnma1,Q08460
BE0004789,Tubulin_beta-2_chain,,,F1L7U3
BE0004790,HLA-DR,C0019764,,
BE0004791,Pepsin,C0030909,,
BE0004792,RNA-directed_RNA_polymerase_lambda-3,,L1,P0CK31
BE0004793,Candidapepsin-2,,SAP2,P0DJ06
BE0004794,Thymidylate_synthase_1,,thyA1,P0CI79
BE0004796,DNA,C0012854,,
BE0004797,GABA-A_receptor_(anion_channel),,GABRA1,
BE0004798,L-asparagine,C0003995,,
BE0004799,16S_rRNA,C0035702,,
BE0004800,23S_rRNA,C0035704,,
BE0004801,Hydroxylapatite,C0115137,,
BE0004802,Cadmium,C0006632,,
BE0004803,Ergosterol,C0014705,,
BE0004805,Fe(II)-protoporphyrin_IX,,,
BE0004806,Glucocerebroside,C0017770,,
BE0004807,Iron,C0302583,,
BE0004808,Lead,C0023175,,
BE0004809,Bile_acids,C0005390,,
BE0004810,RNA,C0035668,,
BE0004811,Magnesium_cation,C2346927,,
BE0004812,Manganese_cation,,,
BE0004813,Arsenic,C0003818,,
BE0004814,Mercury,C0025424,,
BE0004815,Phosphate,C0031603,,
BE0004816,Potassium,C0032821,,
BE0004817,Calcium_ions,C0596235,,
BE0004818,Aluminum,C0002367,,
BE0004819,Dermatan_sulfate,C0011602,,
BE0004820,Heparan_sulfate,C0019143,,
BE0004821,Hyaluronan,C0813622,,
BE0004822,Iduronic_acid,C0020817,,
BE0004823,Uric_acid,C0041980,,
BE0004824,Tyrosine,C0041485,,
BE0004825,Copper,C0009968,,
BE0004826,D-Ala-D-Ala_moiety_of_NAM/NAG_peptide_subunits_of_peptidoglycan,,,
BE0004827,Cystine,C0010682,,
BE0004828,Adenosine,C0001443,,
BE0004829,C55-isoprenyl_pyrophosphate,,,
BE0004830,Globotriaosylceramide,C0061338,,
BE0004831,Glycogen,C0017911,,
BE0004832,Lipoteichoic_acid_synthesis,C2611146,,
BE0004833,Bacterial_outer_membrane,,,
BE0004834,Dietary_fat,C0012171,,
BE0004835,Dietary_protein,C0012177,,
BE0004836,Dietary_starch,C0598290,,
BE0004837,Digoxin,C0012265,,
BE0004838,Methotrexate,C0025677,,
BE0004839,NAPQI_(N-acetyl-p-benzoquinone_imine),,,
BE0004840,Penicillin-binding_protein_,C0070235,,
BE0004841,Gamma-hydroxybutyrate_(GHB)_receptor,,SLC52A2,Q9HAB3
BE0004842,Tumor-associated_glycoprotein_72_(TAG-72),,,
BE0004843,Low-affinity_glucocorticoid-binding_protein_(LAGS),,,
BE0004844,_Stanozolol_Binding_Protein_(STBP),,,
BE0004845,mRNA_of_ApoB-100,,,
BE0004846,70S_ribosome,C1166815,,
BE0004848,Fatty_acid_synthetase_I_(FASI),,,
BE0004849,Hydrogen_ions,C0033727,,
BE0004851,Schistosome_calcium_ion_(Ca2+)_channels,,,
BE0004852,Glutamate_(NMDA)_receptor,,GRIN1,
BE0004854,Human_immunodeficiency_virus_type_1_protease,,pol,Q72874
BE0004855,Integrase,C0063690,pol,Q7ZJM1
BE0004857,Glycine_receptor_(alpha-1/beta),,GLRA1,
BE0004862,Serotonin_Receptors,C0034838,HTR1A,
BE0004863,Alpha-1_adrenergic_receptors,C0001638,ADRA1A,
BE0004864,Alpha-2_adrenergic_receptors,C0001639,ADRA2A,
BE0004866,CYP3A,C0059563,CYP3A4,
BE0004872,Beta_adrenergic_receptor,C0034785,ADRB1,
BE0004873,Steroid_21-hydroxylase,C0038304,CYP21A2,P08686
BE0004874,Serine-protein_kinase_ATM,C3711796,ATM,Q13315
BE0004876,Ribosomal_protein_S6_kinase_alpha-3,C0140968,RPS6KA3,P51812
BE0004877,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",,EBP,Q15125
BE0004878,"Nuclear_factor_of_activated_T-cells,_cytoplasmic_1",C2985456,NFATC1,O95644
BE0004879,alpha1-acid_glycoprotein,,ORM1,
BE0004881,5-hydroxytryptamine_2_receptor,,HTR2A,
BE0004882,5-hydroxytryptamine_receptor_1C,C3889122,Htr2c,P08909
BE0004883,11-hydroxylase,,,
BE0004884,17-hydroxylase,C0038302,,
BE0004885,"17,20-desmolase",C0038302,,
BE0004886,17alpha-hydroxylase,,,
BE0004887,3-oxo-5-alpha-steroid_4-dehydrogenase,C0039602,SRD5A1,
BE0004888,Alpha_adrenergic_receptor,C0034784,ADRA1A,
BE0004889,D(1)_dopamine_receptor,,DRD1,
BE0004890,Muscarinic_acetylcholine_receptor,C0034826,CHRM1,
BE0004891,Phospholipase_A2,C0031667,,
BE0004892,Prostaglandin_G/H_synthase_3,,,
BE0004895,Protein_kinase_C,C0033634,PRKCA,
BE0004896,Membrane-associated_progesterone_receptor_component_1,C1431543,PGRMC1,O00264
BE0004897,Sigma_receptor,C0074504,PGRMC1,
BE0004898,Nuclear_factor_kappa-light-chain-enhancer_of_activated_B_cells,,,
BE0004899,Kappa-type_opioid_receptor_2b,,,
BE0004901,Sodium_channel_protein,,SCN1A,
BE0004902,Voltage-dependent_calcium_channel,,CACNG1,
BE0004903,Nuclear_factor_NF-kappa-B,,NFKB2,
BE0004904,NADPH_oxidase,C0068355,CYBB,
BE0004905,ATP-sensitive_potassium_channel,,KCNJ1,
BE0004906,Calcium-activated_potassium_channel,C0949653,KCNMA1,
BE0004907,5'-AMP-activated_protein_kinase,C2350345,PRKAA1,
BE0004908,"cAMP-specific_3',5'-cyclic_phosphodiesterase_3",,,
BE0004909,Monoamine_oxidase,C0026454,MAOA,
BE0004911,Dihydrotestosterone_receptor,C1367578,,
BE0004914,"Inositol_1,4,5-trisphosphate_receptor",,ITPR1,
BE0004915,D(2L)_dopamine_receptor,,,
BE0004916,D(2S)_dopamine_receptor,,,
BE0004917,Lysophospholipase,C0024361,,
BE0004922,Cyclic_nucleotide_phosphodiesterase,C1413553,PDE1A,
BE0004923,Mitochondrial_ATP-sensitive_potassium_channel,,KCNJ11,
BE0004924,activator_protein_1,C0085828,ATF1,
BE0004925,Acetylcholine_receptor_subunit_alpha-type_unc-38,,unc-38,Q23022
BE0004926,Acetylcholine_receptor_subunit_alpha-type_unc-63,,unc-63,Q9N587
BE0004927,Acetylcholine_receptor_subunit_beta-type_lev-1,,lev-1,Q27218
BE0004928,Acetylcholine_receptor_subunit_beta-type_unc-29,,unc-29,P48181
BE0004930,"Complement_component_1_Q_subcomponent-binding_protein,_mitochondrial",,C1QBP,Q07021
BE0004933,Hyaluronan_and_proteoglycan_link_protein_1,C1413721,HAPLN1,P10915
BE0004935,Hyaluronan_and_proteoglycan_link_protein_3,C1427560,HAPLN3,Q96S86
BE0004936,Hyaluronan_and_proteoglycan_link_protein_4,C1429189,HAPLN4,Q86UW8
BE0004940,Hyaluronan-binding_protein_2,C1415457,HABP2,Q14520
BE0004941,Inosine-5'-monophosphate_dehydrogenase,,IMPDH1,
BE0004942,Interphotoreceptor_matrix_proteoglycan_2,C1425472,IMPG2,Q9BZV3
BE0004943,Intracellular_hyaluronan-binding_protein_4,C1424719,HABP4,Q5JVS0
BE0004944,Layilin,C1825794,LAYN,Q6UX15
BE0004946,"Myosin_light_chain_kinase_2,_skeletal/cardiac_muscle",,MYLK2,Q9H1R3
BE0004948,Stabilin-2,,STAB2,Q8WWQ8
BE0004950,DNA_topoisomerase_1,,topA,Q06AK7
BE0004951,DNA_topoisomerase_2,,TOP2A,
BE0004952,Tumor_necrosis_factor-inducible_gene_6_protein,,TNFAIP6,P98066
BE0004956,NMDA_receptor,C0080093,GRIN1,
BE0004957,5-hydroxytryptamine_receptor_2,,HTR2A,
BE0004958,5-hydroxytryptamine_receptor_1,,HTR1A,
BE0004961,Hydroxyapatite,C0020326,,
BE0004965,Thioredoxin,C0039938,TXN,P10599
BE0004966,"Actin,_cytoplasmic_1",C3542398,ACTB,P60709
BE0005001,Steroid_hormone_receptor_ERR2,,ESRRB,O95718
BE0005013,"Actin,_cytoplasmic_2",,ACTG1,P63261
BE0005015,Arsenite_methyltransferase,C0761405,AS3MT,Q9HBK9
BE0005034,Sodium/potassium-transporting_ATPase_subunit_alpha-2,C1412629,ATP1A2,P50993
BE0005047,Sodium/potassium-transporting_ATPase_subunit_alpha-3,C1412630,ATP1A3,P13637
BE0005056,Apolipoprotein_D,C0052193,APOD,P05090
BE0005076,"Actin,_aortic_smooth_muscle",C2716282,ACTA2,P62736
BE0005089,Ig_gamma-4_chain_C_region,,IGHG4,P01861
BE0005097,Ig_alpha-1_chain_C_region,,IGHA1,P01876
BE0005098,Ig_mu_chain_C_region,,IGHM,P01871
BE0005108,Voltage-dependent_calcium_channel_gamma-2_subunit,,CACNG2,Q9Y698
BE0005131,Histone_H1.4,C3890927,HIST1H1E,P10412
BE0005156,Histone_H2B_type_1-C/E/F/G/I,,HIST1H2BC,P62807
BE0005187,Inward_rectifier_potassium_channel_4,,KCNJ4,P48050
BE0005190,G_protein-activated_inward_rectifier_potassium_channel_3,,KCNJ9,Q92806
BE0005191,Potassium_voltage-gated_channel_subfamily_H_member_1,C1416571,KCNH1,O95259
BE0005259,Regucalcin,C1419366,RGN,Q15493
BE0005274,Neurexin-1,C4048255,NRXN1,Q9ULB1
BE0005284,Chloride_intracellular_channel_protein_1,,CLIC1,O00299
BE0005295,Ryanodine_receptor_2,C0524963,RYR2,Q92736
BE0005300,cGMP-gated_cation_channel_alpha-1,,CNGA1,P29973
BE0005435,Casein_kinase_II_subunit_beta,C3814454,CSNK2B,P67870
BE0005459,ADP-ribosyl_cyclase_1,C0075742,CD38,P28907
BE0005461,CCAAT/enhancer-binding_protein_beta,,CEBPB,P17676
BE0005467,C-type_lectin_domain_family_14_member_A,,CLEC14A,Q86T13
BE0005499,P2Y_purinoceptor_11,,P2RY11,Q96G91
BE0005510,Probable_G-protein_coupled_receptor_133,,ADGRD1,Q6QNK2
BE0005530,"Phosphatidylinositol_3,4,5-trisphosphate_3-phosphatase_and_dual-specificity_protein_phosphatase_PTEN",C1430988,PTEN,P60484
BE0005533,Selenoprotein_P,C0141947,SEPP1,P49908
BE0005538,DAN_domain_family_member_5,,DAND5,Q8N907
BE0005539,Tyrosine-protein_kinase_Fgr,C1429388,FGR,P09769
BE0005540,Sterol_regulatory_element-binding_protein_1,C0217529,SREBF1,P36956
BE0005551,Transcription_factor_p65,C0214222,RELA,Q04206
BE0005561,Platelet-activating_factor_receptor,C1419053,PTAFR,P25105
BE0005562,G-protein_coupled_receptor_35,C0673011,GPR35,Q9HC97
BE0005577,Glutathione,C0017817,,
BE0005582,5HT3_serotonin_receptor,,,Q9UE69
BE0005587,Ephrin_type-A_receptor_5,C1435808,EPHA5,P54756
BE0005595,Mitogen-activated_protein_kinase_kinase_kinase_MLT,,ZAK,Q9NYL2
BE0005767,Ubiquitin_carboxyl-terminal_hydrolase_isozyme_L1,C1436157,UCHL1,P09936
BE0005770,Metallothionein-3,C0211547,MT3,P25713
BE0005788,G-protein_coupled_bile_acid_receptor_1,,GPBAR1,Q8TDU6
BE0005793,P2X_purinoceptor_4,,P2RX4,Q99571
BE0005795,Alpha-ketoglutarate-dependent_dioxygenase_FTO,C2351322,FTO,Q9C0B1
BE0005802,G-protein_coupled_receptor_55,,GPR55,Q9Y2T6
BE0005803,NADPH_oxidase_1,C1417769,NOX1,Q9Y5S8
BE0005806,Dihydropyrimidinase-related_protein_2,C0300791,DPYSL2,Q16555
BE0005807,Alpha-enolase,C1414402,ENO1,P06733
BE0005808,Protein_PML,C0146495,PML,P29590
BE0005812,Programmed_cell_death_protein_6,,PDCD6,O75340
BE0005813,Matrix_Gla_protein,C0065752,MGP,P08493
BE0005814,Protocadherin-19,,PCDH19,Q8TAB3
BE0005815,Copper_chaperone_for_superoxide_dismutase,C1413192,CCS,O14618
BE0005816,Hephaestin-like_protein_1,,HEPHL1,Q6MZM0
BE0005817,Endonuclease_8-like_2,,NEIL2,Q969S2
BE0005818,"Protein_SCO1_homolog,_mitochondrial",,SCO1,O75880
BE0005819,Nucleolar_and_coiled-body_phosphoprotein_1,C1423614,NOLC1,Q14978
BE0005820,Fibroblast_growth_factor_19,C1414603,FGF19,O95750
BE0005824,TGF-beta-activated_kinase_1_and_MAP3K7-binding_protein_1,C1321918,TAB1,Q15750
BE0005827,Bifunctional_protein_NCOAT,,MGEA5,O60502
BE0005828,Lipocalin-1,C0078147,LCN1,P31025
BE0005829,Odorant-binding_protein_2a,C1428059,OBP2A,Q9NY56
BE0005831,B1_bradykinin_receptor,,BDKRB1,P46663
BE0005833,Semenogelin-1,,SEMG1,P04279
BE0005834,Apoptosis_regulatory_protein_Siva,,SIVA1,O15304
BE0005835,Utrophin,C0115220,UTRN,P46939
BE0005839,5-hydroxytryptamine_receptor_3B,C1415812,HTR3B,O95264
BE0005840,5-hydroxytryptamine_receptor_3C,C1537390,HTR3C,Q8WXA8
BE0005841,5-hydroxytryptamine_receptor_3D,C1537391,HTR3D,Q70Z44
BE0005842,5-hydroxytryptamine_receptor_3E,C1537392,HTR3E,A5X5Y0
BE0005844,Peroxiredoxin-1,,PRDX1,Q06830
BE0005852,Apolipoprotein_B_receptor,C0103836,APOBR,Q0VD83
BE0005863,Interleukin-17A,C1701790,IL17A,Q16552
BE0005864,Orexin_receptor_type_1,C3887946,HCRTR1,O43613
BE0005865,Orexin_receptor_type_2,C0671880,HCRTR2,O43614
BE0008382,DNA_gyrase_subunit_A,,gyrA,P0AES4
BE0008383,DNA_topoisomerase_4_subunit_A,,parC,P0C1U9
BE0008384,Gyrase_A,,,B4YQT9
BE0008385,DNA_gyrase_subunit_A,,gyrA,P20831
BE0008386,DNA_topoisomerase_4_subunit_B,,parE,Q59192
BE0008387,DNA_gyrase_subunit_A,,gyrA,P05653
BE0008388,Beta-lactamase,C0597979,,B2ZTR6
BE0008389,Penicillin-binding_protein_2,C0135892,mecA,D6R448
BE0008391,Multidrug_translocase_MdfA,,mdfA,C9EH48
BE0008392,Multidrug_resistance_protein_MdtK,,mdtK,C3T8E2
BE0008485,Penicillin-binding_protein_4,C0207108,pbp4,P72355
BE0008624,Ganglioside_GD2,C0061104,,
BE0008625,Platelet_derived_growth_factor_receptor_alpha,C1335201,,
BE0008626,RET_,C0023759,,
BE0008628,Platelet_derived_growth_factor_receptor_beta,C1335202,,
BE0008633,"Phosphatidylinositol-4,5-bisphosphate_3-kinase_catalytic_subunit_delta_isoform_(P110δ)",,,
BE0008636,solute_carrier_family_6_member_2,C0132800,,
BE0008642,Malaria_protein_EXP-1,,EXP-1,P04926
BE0008643,Proprotein_convertase_subtilisin/kexin_type_9,C1174937,PCSK9,Q8NBP7
BE0008644,Neurokinin-1_Receptor_(NK1R),,,
BE0008645,Nonstructural_Protein_5A_(NS5A),,,
BE0008647,Extended-spectrum_beta-lactamase_PER-1,,per1,P37321
BE0008648,Class_D_OXA-48_carbapenemase,,OXA-48,A0A023W3H0
BE0008649,Carbapenem-hydrolyzing_beta-lactamase_KPC,,bla,Q9F663
BE0008650,Beta-lactamase_CTX-M-15,C1175703,blaUOE-1,Q9EXV5
BE0008651,Nonstructural_protein_5A,,NS5A,Q5L478
BE0008652,Sphingosine_1-phosphate_receptor_1,C3537343,S1PR1,P21453
BE0008653,Pyrophosphate,C0034320,,
BE0008654,Hepatitis_C_virus_NS3_protease/helicase,,NS3,A3EZI9
BE0008655,Nonstructural_protein_5B_(NS5B),,NS5b,P87764
BE0008656,Dabigatran_etexilate,C1571583,,
BE0008658,Corticotropin-releasing_factor_receptor_1,C0529997,CRHR1,P34998
BE0008659,Thyrotropin_Releasing_Hormone_Receptor,C0076642,TRHR,P34981
BE0008660,Urease,C0041945,ureB,Q8KT33
BE0008661,vesicular_monoamine_transporter_2_(VMAT2),,VMAT2,Q99870
BE0008662,Voltage_gated_sodium_channel,,,
BE0008663,Interleukin-23,C0963088,IL12B,
BE0008666,DMD-001_gene_(exon_51_target_site),,,
BE0008667,Histone_deacetylase,C0019643,HDAC1,
BE0008668,GABA-A_receptor_(benzodiazepine_site),,GABRA1,
BE0008669,Adenosine_triphosphate_(ATP),C0001480,,
BE0008670,"Sulfonylurea_receptor_1,_Kir6.2",,ABCC8,
BE0008671,Clostridium_difficile_Toxin_B,C1446994,toxB,P18177
BE0008672,Arylamine_N-acetyltransferase_(Helicobacter_pylori),,,
BE0008688,Metallothionein,C0025545,MTF1,
BE0008689,Rabies_lyssavirus,C0034497,,
BE0008691,Calcium_and_integrin-binding_protein_1,C1447592,CIB1,Q99828
BE0008692,Sorcin,C1420401,SRI,P30626
BE0008693,Calcineurin_B_homologous_protein_1,,CHP1,Q99653
BE0008694,Fibrillin-2,C0252313,FBN2,P35556
BE0008695,Calsequestrin-2,,CASQ2,O14958
BE0008696,Peflin,C0909527,PEF1,Q9UBV8
BE0008697,Translationally-controlled_tumor_protein,C0539132,TPT1,P13693
BE0008698,Calcium_and_integrin-binding_family_member_2,,CIB2,O75838
BE0008699,Calsequestrin-1,,CASQ1,P31415
BE0008700,Nucleobindin-1,,NUCB1,Q02818
BE0008701,Nucleobindin-2,,NUCB2,P80303
BE0008702,Fibrillin-3,,FBN3,Q75N90
BE0008703,Grancalcin,C1423891,GCA,P28676
BE0008704,Calcium-dependent_secretion_activator_1,,CADPS,Q9ULU8
BE0008705,Calmodulin-2,,CALM2,P0DP24
BE0008706,Calmodulin-3,,CALM3,P0DP25
BE0008707,Protein_S100-A16,,S100A16,Q96FQ6
BE0008708,Calretinin,C0054544,CALB2,P22676
BE0008709,Calcyphosin,,CAPS,Q13938
BE0008710,Calcium-dependent_secretion_activator_2,,CADPS2,Q86UW7
BE0008711,Calreticulin-3,,CALR3,Q96L12
BE0008715,Voltage_dependent_L_type_calcium_channel,,CACNA1C,
BE0008716,Voltage-dependent_T-type_calcium_channel,,CACNA1G,
BE0008717,Voltage-dependent_P/Q-type_calcium_channel,,CACNA1A,O00555
BE0008719,Diacylglycerol_O-acyltransferase_2,C1424651,DGAT2,Q96PD7
BE0008720,Amorphous_calcium_phosphate,C1956739,,
BE0008725,Transferrin_receptor_protein_1,C0108801,TFRC,P02786
BE0008879,Apolipoprotein_C-II,C0052190,APOC2,P02655
BE0008880,Apolipoprotein_C-III,C0052191,APOC3,P02656
BE0008953,COUP_transcription_factor_1,,NR2F1,P10589
BE0008954,DNA-3-methyladenine_glycosylase,C0171196,MPG,P29372
BE0008955,Protein_S100-A8,C4281719,S100A8,P05109
BE0008956,"60_kDa_heat_shock_protein,_mitochondrial",C3539602,HSPD1,P10809
BE0008957,Heat_shock_70_kDa_protein_13,,HSPA13,P48723
BE0008958,Cell_growth-regulating_nucleolar_protein,,Lyar,Q08288
BE0008959,40S_ribosomal_protein_S2,,RPS2,P15880
BE0008960,Heterogeneous_nuclear_ribonucleoproteins_A2/B1,,HNRNPA2B1,P22626
BE0008961,Heterogeneous_nuclear_ribonucleoprotein_H,C1415642,HNRNPH1,P31943
BE0008962,Heterogeneous_nuclear_ribonucleoprotein_H3,C1415644,HNRNPH3,P31942
BE0008963,Cobalt-precorrin-5B_C(1)-methyltransferase,,cbiD,P61987
BE0008964,Heterogeneous_nuclear_ribonucleoprotein_L,C0898756,HNRNPL,P14866
BE0008965,"Splicing_factor,_proline-_and_glutamine-rich",C1419984,SFPQ,P23246
BE0008966,Splicing_factor_3A_subunit_2,C1419978,SF3A2,Q15428
BE0008967,Receptor_of_activated_protein_C_kinase_1,,RACK1,P63244
BE0008968,Alpha-actinin-1,C2351743,ACTN1,P12814
BE0008969,Annexin_A4,C0103406,ANXA4,P09525
BE0008970,Stress-induced-phosphoprotein_1,C1439200,STIP1,P31948
BE0008971,Translation_elongation_factor_1_alpha_1-like_14,C0300140,EEF1A1L14,Q96RE1
BE0008972,Eukaryotic_translation_initiation_factor_6,C1416500,EIF6,P56537
BE0008973,Eukaryotic_initiation_factor_4A-I,C3539641,EIF4A1,P60842
BE0008974,14-3-3_protein_beta/alpha,,YWHAB,P31946
BE0008975,Hepatoma-derived_growth_factor,C0062533,HDGF,P51858
BE0008976,Proteasome_activator_complex_subunit_1,,PSME1,Q06323
BE0008977,Phosphoglycerate_mutase_1,C1418501,PGAM1,P18669
BE0008978,Ran-specific_GTPase-activating_protein,,RANBP1,P43487
BE0008979,Afamin,C1412275,AFM,P43652
BE0008980,Protein_disulfide-isomerase_A3,C0251914,PDIA3,P30101
BE0008981,Trefoil_factor_1,C0072523,TFF1,P04155
BE0008982,Serpin_B9,C3537272,SERPINB9,P50453
BE0008983,Prostate-specific_antigen,C0138741,KLK3,P07288
BE0008984,Kell_blood_group_glycoprotein,C1416625,KEL,P23276
BE0008985,Phosphatidylinositol_4-kinase_type_2-beta,,PI4K2B,Q8TCG2
BE0008986,Proteinase-activated_receptor_4,C1449190,F2RL3,Q96RI0
BE0008987,Homeobox_protein_Hox-A10,C1334038,HOXA10,P31260
BE0008988,Integrin_alpha-5,C1531430,ITGA5,P08648
BE0008989,Alternative_prion_protein,C4255061,PRNP,F7VJQ1
BE0008990,Alpha-hemoglobin-stabilizing_protein,,AHSP,Q9NZD4
BE0008991,"Frataxin,_mitochondrial",,FXN,Q16595
BE0008992,Cystatin-B,C4283861,CSTB,P04080
BE0008993,Protein_S100-A9,C4281724,S100A9,P06702
BE0008994,Tumor_protein_p73,C0665577,TP73,O15350
BE0008995,Huntingtin,C0252274,HTT,P42858
BE0008996,Pregnancy-specific_beta-1-glycoprotein_5,C1418997,PSG5,Q15238
BE0008997,Cap-specific_mRNA_(nucleoside-2'-O-)-methyltransferase_1,,CMTR1,Q8N1G2
BE0008998,Nuclear_receptor_subfamily_4_group_A_member_3,C1417837,NR4A3,Q92570
BE0008999,Neural_cell_adhesion_molecule_L1,C0950625,L1CAM,P32004
BE0009000,Bone_morphogenetic_protein_4,C0530979,BMP4,P12644
BE0009001,Macrophage_receptor_MARCO,,MARCO,Q9UEW3
BE0009002,Copine-1,C3812672,CPNE1,Q99829
BE0009003,Minor_histocompatibility_antigen_H13,,HM13,Q8TCT9
BE0009004,Nodal_modulator_1,C1538477,NOMO1,Q15155
