Drug,Protein ID,Protein Name
DB03247,Q9NYQ3,Hydroxyacid_oxidase_2
DB03147,P55789,FAD-linked_sulfhydryl_oxidase_ALR
DB01632,Q9NWZ5,Uridine-cytidine_kinase-like_1
DB01593,P78330,Phosphoserine_phosphatase
DB14487,P78330,Phosphoserine_phosphatase
DB14533,P78330,Phosphoserine_phosphatase
DB01373,Q01082,"Spectrin_beta_chain,_non-erythrocytic_1"
DB02325,Q13838,Spliceosome_RNA_helicase_DDX39B
DB12010,Q9UQB9,Aurora_kinase_C
DB00114,Q96I15,Selenocysteine_lyase
DB08818,P13611,Versican_core_protein
DB00114,Q6WRI0,Immunoglobulin_superfamily_member_10
DB01593,Q96PD5,N-acetylmuramoyl-L-alanine_amidase
DB09130,Q96PD5,N-acetylmuramoyl-L-alanine_amidase
DB14487,Q96PD5,N-acetylmuramoyl-L-alanine_amidase
DB14533,Q96PD5,N-acetylmuramoyl-L-alanine_amidase
DB03247,O75676,Ribosomal_protein_S6_kinase_alpha-4
DB00172,Q53H96,Pyrroline-5-carboxylate_reductase_3
DB09462,P17050,Alpha-N-acetylgalactosaminidase
DB04272,O14964,Hepatocyte_growth_factor-regulated_tyrosine_kinase_substrate
DB02325,Q9BV57,"1,2-dihydroxy-3-keto-5-methylthiopentene_dioxygenase"
DB09083,Q9UL51,Potassium/sodium_hyperpolarization-activated_cyclic_nucleotide-gated_channel_2
DB12010,Q9UL54,Serine/threonine-protein_kinase_TAO2
DB00142,Q9Y646,Carboxypeptidase_Q
DB02325,P30041,Peroxiredoxin-6
DB09130,P30041,Peroxiredoxin-6
DB00319,Q75Y35,Penicillin-binding_protein_3
DB00415,Q75Y35,Penicillin-binding_protein_3
DB00438,Q75Y35,Penicillin-binding_protein_3
DB00447,Q75Y35,Penicillin-binding_protein_3
DB00456,Q75Y35,Penicillin-binding_protein_3
DB00485,Q75Y35,Penicillin-binding_protein_3
DB00567,Q75Y35,Penicillin-binding_protein_3
DB00607,Q75Y35,Penicillin-binding_protein_3
DB00713,Q75Y35,Penicillin-binding_protein_3
DB00739,Q75Y35,Penicillin-binding_protein_3
DB00833,Q75Y35,Penicillin-binding_protein_3
DB00948,Q75Y35,Penicillin-binding_protein_3
DB01000,Q75Y35,Penicillin-binding_protein_3
DB01140,Q75Y35,Penicillin-binding_protein_3
DB01330,Q75Y35,Penicillin-binding_protein_3
DB01331,Q75Y35,Penicillin-binding_protein_3
DB01603,Q75Y35,Penicillin-binding_protein_3
DB00319,Q8DNB6,Penicillin-binding_protein_2a
DB00415,Q8DNB6,Penicillin-binding_protein_2a
DB00456,Q8DNB6,Penicillin-binding_protein_2a
DB00485,Q8DNB6,Penicillin-binding_protein_2a
DB00493,Q8DNB6,Penicillin-binding_protein_2a
DB00567,Q8DNB6,Penicillin-binding_protein_2a
DB00607,Q8DNB6,Penicillin-binding_protein_2a
DB00713,Q8DNB6,Penicillin-binding_protein_2a
DB00739,Q8DNB6,Penicillin-binding_protein_2a
DB01147,Q8DNB6,Penicillin-binding_protein_2a
DB01331,Q8DNB6,Penicillin-binding_protein_2a
DB01603,Q8DNB6,Penicillin-binding_protein_2a
DB01147,Q51504,Cell_division_protein
DB01413,Q51504,Cell_division_protein
DB06211,Q51504,Cell_division_protein
DB09050,Q51504,Cell_division_protein
DB00438,Q9X6V3,Penicillin-binding_protein_2
DB01413,Q9X6V3,Penicillin-binding_protein_2
DB00438,P72161,D-alanyl-D-alanine_endopeptidase
DB00446,P0ADY7,50S_ribosomal_protein_L16
DB00759,P0A7V3,30S_ribosomal_protein_S3
DB09093,P0A7V3,30S_ribosomal_protein_S3
DB12455,P0A7V3,30S_ribosomal_protein_S3
DB00759,P0A7W7,30S_ribosomal_protein_S8
DB09093,P0A7W7,30S_ribosomal_protein_S8
DB12455,P0A7W7,30S_ribosomal_protein_S8
DB00759,P02359,30S_ribosomal_protein_S7
DB09093,P02359,30S_ribosomal_protein_S7
DB12455,P02359,30S_ribosomal_protein_S7
DB01053,A0A0H2XJ39,Penicillin-binding_protein_3
DB00233,O15111,Inhibitor_of_nuclear_factor_kappa-B_kinase_subunit_alpha
DB00244,O15111,Inhibitor_of_nuclear_factor_kappa-B_kinase_subunit_alpha
DB00795,O15111,Inhibitor_of_nuclear_factor_kappa-B_kinase_subunit_alpha
DB06151,O15111,Inhibitor_of_nuclear_factor_kappa-B_kinase_subunit_alpha
DB00634,P0C002,Dihydropteroate_synthase_type-1
DB00634,P53848,Folic_acid_synthesis_protein_FOL1
DB01047,Q99835,Smoothened_homolog
DB06786,Q99835,Smoothened_homolog
DB08828,Q99835,Smoothened_homolog
DB09143,Q99835,Smoothened_homolog
DB11978,Q99835,Smoothened_homolog
DB00400,Q99456,"Keratin,_type_I_cytoskeletal_12"
DB11157,Q99456,"Keratin,_type_I_cytoskeletal_12"
DB00674,P02708,Acetylcholine_receptor_subunit_alpha
DB00674,P11230,Acetylcholine_receptor_subunit_beta
DB00674,Q07001,Acetylcholine_receptor_subunit_delta
DB00674,P07510,Acetylcholine_receptor_subunit_gamma
DB00674,Q04844,Acetylcholine_receptor_subunit_epsilon
DB00239,Q04782,Lanosterol_synthase
DB00362,A2QLK4,"1,3-beta-glucan_synthase_component_FKS1"
DB00520,A2QLK4,"1,3-beta-glucan_synthase_component_FKS1"
DB01141,A2QLK4,"1,3-beta-glucan_synthase_component_FKS1"
DB00525,Q92206,Squalene_monooxygenase
DB06775,P31327,"Carbamoyl-phosphate_synthase_[ammonia],_mitochondrial"
DB01593,P00748,Coagulation_factor_XII
DB06404,P00748,Coagulation_factor_XII
DB06689,P00748,Coagulation_factor_XII
DB09228,P00748,Coagulation_factor_XII
DB14487,P00748,Coagulation_factor_XII
DB14533,P00748,Coagulation_factor_XII
DB00206,P54219,Chromaffin_granule_amine_transporter
DB00368,P54219,Chromaffin_granule_amine_transporter
DB01577,P54219,Chromaffin_granule_amine_transporter
DB00028,Q92637,High_affinity_immunoglobulin_gamma_Fc_receptor_IB
DB00028,P0C0L4,Complement_C4-A
DB00028,P0C0L5,Complement_C4-B
DB01593,P0C0L5,Complement_C4-B
DB09130,P0C0L5,Complement_C4-B
DB14487,P0C0L5,Complement_C4-B
DB14533,P0C0L5,Complement_C4-B
DB00408,P47898,5-hydroxytryptamine_receptor_5A
DB06216,P47898,5-hydroxytryptamine_receptor_5A
DB00945,P01106,Myc_proto-oncogene_protein
DB08813,P01106,Myc_proto-oncogene_protein
DB00491,Q14697,Neutral_alpha-glucosidase_AB
DB00491,Q8TET4,Neutral_alpha-glucosidase_C
DB05521,B0B3C9,Genome_polyprotein
DB08873,B0B3C9,Genome_polyprotein
DB09297,B0B3C9,Genome_polyprotein
DB11575,B0B3C9,Genome_polyprotein
DB12026,B0B3C9,Genome_polyprotein
DB08818,O75330,Hyaluronan_mediated_motility_receptor
DB05829,P49190,Parathyroid_hormone_2_receptor
DB00898,Q14542,Equilibrative_nucleoside_transporter_2
DB06589,Q9UQQ2,SH2B_adapter_protein_3
DB06637,P16389,Potassium_voltage-gated_channel_subfamily_A_member_2
DB06637,P22001,Potassium_voltage-gated_channel_subfamily_A_member_3
DB06217,P22460,Potassium_voltage-gated_channel_subfamily_A_member_5
DB06637,P22460,Potassium_voltage-gated_channel_subfamily_A_member_5
DB11633,P22460,Potassium_voltage-gated_channel_subfamily_A_member_5
DB06637,P17658,Potassium_voltage-gated_channel_subfamily_A_member_6
DB06637,Q96RP8,Potassium_voltage-gated_channel_subfamily_A_member_7
DB06637,Q16322,Potassium_voltage-gated_channel_subfamily_A_member_10
DB06637,Q14721,Potassium_voltage-gated_channel_subfamily_B_member_1
DB06637,Q92953,Potassium_voltage-gated_channel_subfamily_B_member_2
DB06637,P48547,Potassium_voltage-gated_channel_subfamily_C_member_1
DB06637,Q96PR1,Potassium_voltage-gated_channel_subfamily_C_member_2
DB06637,Q14003,Potassium_voltage-gated_channel_subfamily_C_member_3
DB06637,Q9NSA2,Potassium_voltage-gated_channel_subfamily_D_member_1
DB05294,Q13882,Protein-tyrosine_kinase_6
DB12010,Q13882,Protein-tyrosine_kinase_6
DB08874,Q18BX5,RNA_polymerase_sigma_factor_SigA
DB06372,P01583,Interleukin-1_alpha
DB06372,P18510,Interleukin-1_receptor_antagonist_protein
DB08885,P49765,Vascular_endothelial_growth_factor_B
DB08889,P28065,Proteasome_subunit_beta_type-9
DB08889,P40306,Proteasome_subunit_beta_type-10
DB08889,P28062,Proteasome_subunit_beta_type-8
DB08896,Q16832,Discoidin_domain-containing_receptor_2
DB12010,Q16832,Discoidin_domain-containing_receptor_2
DB01254,P42685,Tyrosine-protein_kinase_FRK
DB08896,P42685,Tyrosine-protein_kinase_FRK
DB12010,P42685,Tyrosine-protein_kinase_FRK
DB01254,P11274,Breakpoint_cluster_region_protein
DB06616,P11274,Breakpoint_cluster_region_protein
DB08901,P11274,Breakpoint_cluster_region_protein
DB06616,P36507,Dual_specificity_mitogen-activated_protein_kinase_kinase_2
DB08911,P36507,Dual_specificity_mitogen-activated_protein_kinase_kinase_2
DB11967,P36507,Dual_specificity_mitogen-activated_protein_kinase_kinase_2
DB12010,P36507,Dual_specificity_mitogen-activated_protein_kinase_kinase_2
DB06616,Q9Y2U5,Mitogen-activated_protein_kinase_kinase_kinase_2
DB12010,Q9Y2U5,Mitogen-activated_protein_kinase_kinase_kinase_2
DB04941,Q5XXA6,Anoctamin-1
DB08902,P13423,Protective_antigen
DB09057,P13423,Protective_antigen
DB08903,P9WPS1,ATP_synthase_subunit_c
DB04865,P20276,50S_ribosomal_protein_L2
DB06292,P31639,Sodium/glucose_cotransporter_2
DB08907,P31639,Sodium/glucose_cotransporter_2
DB09038,P31639,Sodium/glucose_cotransporter_2
DB11827,P31639,Sodium/glucose_cotransporter_2
DB00480,Q96SW2,Protein_cereblon
DB01041,Q96SW2,Protein_cereblon
DB08910,Q96SW2,Protein_cereblon
DB08908,Q14145,Kelch-like_ECH-associated_protein_1
DB08912,P57059,Serine/threonine-protein_kinase_SIK1
DB12010,P57059,Serine/threonine-protein_kinase_SIK1
DB08912,Q8NG66,Serine/threonine-protein_kinase_Nek11
DB12010,Q8NG66,Serine/threonine-protein_kinase_Nek11
DB08912,P53667,LIM_domain_kinase_1
DB12010,P53667,LIM_domain_kinase_1
DB13146,Q9UM01,Y+L_amino_acid_transporter_1
DB08916,Q15303,Receptor_tyrosine-protein_kinase_erbB-4
DB12010,Q15303,Receptor_tyrosine-protein_kinase_erbB-4
DB12267,Q15303,Receptor_tyrosine-protein_kinase_erbB-4
DB00435,P04731,Metallothionein-1A
DB01593,P04731,Metallothionein-1A
DB14487,P04731,Metallothionein-1A
DB14533,P04731,Metallothionein-1A
DB01593,P02795,Metallothionein-2
DB14487,P02795,Metallothionein-2
DB14533,P02795,Metallothionein-2
DB01138,Q96S37,Solute_carrier_family_22_member_12
DB11560,Q96S37,Solute_carrier_family_22_member_12
DB00518,F1L7U3,Tubulin_beta-2_chain
DB00186,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00189,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00228,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00231,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00237,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00241,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00273,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00292,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00306,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00312,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00349,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00371,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00402,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00404,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00475,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00543,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00555,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00628,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00659,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00753,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00794,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00801,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00818,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00829,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00842,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00897,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01028,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01043,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01068,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01107,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01159,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01189,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01205,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01215,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01236,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01437,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01588,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01589,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01708,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB01956,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB09118,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB11859,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB11901,P14867,Gamma-aminobutyric_acid_receptor_subunit_alpha-1
DB00186,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00189,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00228,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00231,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00237,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00241,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00273,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00292,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00306,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00312,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00349,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00371,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00402,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00404,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00475,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00543,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00555,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00628,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00659,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00753,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00794,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00801,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00818,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00829,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00842,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00897,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01028,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01043,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01068,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01107,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01159,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01189,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01205,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01215,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01236,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01437,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01588,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01589,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01708,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB01956,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB09118,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB11859,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB11901,P47869,Gamma-aminobutyric_acid_receptor_subunit_alpha-2
DB00186,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00189,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00228,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00231,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00237,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00241,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00273,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00292,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00306,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00312,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00349,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00371,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00402,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00404,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00475,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00543,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00555,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00628,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00659,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00753,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00794,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00801,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00818,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00829,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00842,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00897,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01028,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01043,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01068,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01107,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01159,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01189,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01205,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01215,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01236,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01437,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01588,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01589,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01708,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB01956,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB09118,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB11859,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB11901,P34903,Gamma-aminobutyric_acid_receptor_subunit_alpha-3
DB00186,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00189,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00228,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00231,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00237,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00241,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00273,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00292,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00306,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00312,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00349,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00371,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00402,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00404,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00475,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00543,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00555,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00628,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00659,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00753,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00794,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00801,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00818,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00829,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00842,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00897,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01028,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01043,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01068,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01107,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01159,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01189,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01205,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01215,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01236,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01437,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01588,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01589,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01708,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB01956,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB09118,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB11859,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB11901,P48169,Gamma-aminobutyric_acid_receptor_subunit_alpha-4
DB00186,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00189,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00228,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00231,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00237,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00241,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00273,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00292,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00306,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00312,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00349,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00371,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00402,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00404,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00475,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00543,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00555,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00628,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00659,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00753,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00794,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00801,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00818,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00829,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00842,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB00897,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
DB01028,P31644,Gamma-aminobutyric_acid_receptor_subunit_alpha-5
